Product Class,Product Color,Product Start Date,Product End Date,Product Description,Product Name,Product Model,Product Weight,Product Style,Product Status,Product Subcategory,Product Category,Product Safety Stock Level,Product Category Group,Product Key,Product Alternate Key,Product Days to Manufacture,Product Dealer Price,Product Finished Goods Indicator,Product List Price,Product Standard Cost,Product Line
"","NA",2003-07-01 00:00:00.000,,"","Paint - Yellow","",,"","Current","Undefined","Undefined",60,"",175,"PA-823Y",0,,"Not Finished Product",,,""
"L","NA",2003-07-01 00:00:00.000,,"","LL Mountain Seat Assembly","",,"","Current","Undefined","Undefined",500,"",187,"SA-M198",1,,"Not Finished Product",,,""
"M","NA",2003-07-01 00:00:00.000,,"","ML Mountain Seat Assembly","",,"","Current","Undefined","Undefined",500,"",188,"SA-M237",1,,"Not Finished Product",,,""
"","NA",2003-07-01 00:00:00.000,,"","HL Mountain Seat Assembly","",,"","Current","Undefined","Undefined",500,"",189,"SA-M687",1,,"Not Finished Product",,,""
"L","NA",2003-07-01 00:00:00.000,,"","LL Road Seat Assembly","",,"","Current","Undefined","Undefined",500,"",190,"SA-R127",1,,"Not Finished Product",,,""
"M","NA",2003-07-01 00:00:00.000,,"","ML Road Seat Assembly","",,"","Current","Undefined","Undefined",500,"",191,"SA-R430",1,,"Not Finished Product",,,""
"","NA",2003-07-01 00:00:00.000,,"","HL Road Seat Assembly","",,"","Current","Undefined","Undefined",500,"",192,"SA-R522",1,,"Not Finished Product",,,""
"L","NA",2003-07-01 00:00:00.000,,"","LL Touring Seat Assembly","",,"","Current","Undefined","Undefined",500,"",193,"SA-T467",1,,"Not Finished Product",,,""
"M","NA",2003-07-01 00:00:00.000,,"","ML Touring Seat Assembly","",,"","Current","Undefined","Undefined",500,"",194,"SA-T612",1,,"Not Finished Product",,,""
"","NA",2003-07-01 00:00:00.000,,"","HL Touring Seat Assembly","",,"","Current","Undefined","Undefined",500,"",195,"SA-T872",1,,"Not Finished Product",,,""
"L","NA",2003-07-01 00:00:00.000,,"","LL Spindle/Axle","",,"","Current","Undefined","Undefined",500,"",196,"SD-2342",0,,"Not Finished Product",,,""
"","NA",2003-07-01 00:00:00.000,,"","HL Spindle/Axle","",,"","Current","Undefined","Undefined",500,"",197,"SD-9872",0,,"Not Finished Product",,,""
"L","NA",2003-07-01 00:00:00.000,,"","LL Shell","",,"","Current","Undefined","Undefined",800,"",198,"SH-4562",0,,"Not Finished Product",,,""
"","NA",2003-07-01 00:00:00.000,,"","HL Shell","",,"","Current","Undefined","Undefined",800,"",199,"SH-9312",0,,"Not Finished Product",,,""
"","NA",2003-07-01 00:00:00.000,,"","Stem","",,"","Current","Undefined","Undefined",500,"",202,"SM-9087",1,,"Not Finished Product",,,""
"","NA",2003-07-01 00:00:00.000,,"","Seat Post","",,"","Current","Undefined","Undefined",500,"",203,"SP-2981",0,,"Not Finished Product",,,""
"","NA",2003-07-01 00:00:00.000,,"","Steerer","",,"","Current","Undefined","Undefined",500,"",204,"SR-2098",1,,"Not Finished Product",,,""
"","NA",2003-07-01 00:00:00.000,,"","Seat Stays","",,"","Current","Undefined","Undefined",800,"",205,"SS-2985",1,,"Not Finished Product",,,""
"","NA",2003-07-01 00:00:00.000,,"","Seat Tube","",,"","Current","Undefined","Undefined",500,"",206,"ST-9828",1,,"Not Finished Product",,,""
"","NA",2003-07-01 00:00:00.000,,"","Top Tube","",,"","Current","Undefined","Undefined",500,"",207,"TO-2301",1,,"Not Finished Product",,,""
"","NA",2003-07-01 00:00:00.000,,"","Tension Pulley","",,"","Current","Undefined","Undefined",800,"",208,"TP-0923",0,,"Not Finished Product",,,""
"L","Black",2003-07-01 00:00:00.000,,"","LL Crankarm","",,"","Current","Undefined","Undefined",500,"",6,"CA-5965",0,,"Not Finished Product",,,""
"M","Black",2003-07-01 00:00:00.000,,"","ML Crankarm","",,"","Current","Undefined","Undefined",500,"",7,"CA-6738",0,,"Not Finished Product",,,""
"","Black",2003-07-01 00:00:00.000,,"","HL Crankarm","",,"","Current","Undefined","Undefined",500,"",8,"CA-7457",0,,"Not Finished Product",,,""
"","Silver",2003-07-01 00:00:00.000,,"","Chainring Bolts","",,"","Current","Undefined","Undefined",1000,"",9,"CB-2903",0,,"Not Finished Product",,,""
"","Silver",2003-07-01 00:00:00.000,,"","Chainring Nut","",,"","Current","Undefined","Undefined",1000,"",10,"CN-6137",0,,"Not Finished Product",,,""
"","Black",2003-07-01 00:00:00.000,,"","Chainring","",,"","Current","Undefined","Undefined",1000,"",11,"CR-7833",0,,"Not Finished Product",,,""
"","Silver",2003-07-01 00:00:00.000,,"","Freewheel","",,"","Current","Undefined","Undefined",500,"",21,"FH-2981",0,,"Not Finished Product",,,""
"","Silver",2003-07-01 00:00:00.000,,"","Front Derailleur Cage","",,"","Current","Undefined","Undefined",800,"",32,"FC-3982",0,,"Not Finished Product",,,""
"","Silver",2003-07-01 00:00:00.000,,"","Front Derailleur Linkage","",,"","Current","Undefined","Undefined",800,"",33,"FL-2301",0,,"Not Finished Product",,,""
"","Silver",2003-07-01 00:00:00.000,,"","Lock Ring","",,"","Current","Undefined","Undefined",1000,"",140,"LR-2398",0,,"Not Finished Product",,,""
"","Silver",2003-07-01 00:00:00.000,,"","Rear Derailleur Cage","",,"","Current","Undefined","Undefined",500,"",209,"RC-0291",0,,"Not Finished Product",,,""
"L","NA",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"Stout design absorbs shock and offers more precise steering.","LL Fork","LL Fork",,"","","Forks","Components",500,"Non-Bikes",391,"FK-1639",1,88.932,"Finished Product",148.22,65.8097,""
"M","NA",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"Composite road fork with an aluminum steerer tube.","ML Fork","ML Fork",,"","","Forks","Components",500,"Non-Bikes",392,"FK-5136",1,105.294,"Finished Product",175.49,77.9176,""
"H","NA",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"High-performance carbon road fork with curved legs.","HL Fork","HL Fork",,"","","Forks","Components",500,"Non-Bikes",393,"FK-9939",1,137.694,"Finished Product",229.49,101.8936,""
"L","NA",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"Threadless headset provides quality at an economical price.","LL Headset","LL Headset",,"","","Headsets","Components",500,"Non-Bikes",394,"HS-0296",1,20.52,"Finished Product",34.2,15.1848,""
"M","NA",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"Sealed cartridge keeps dirt out.","ML Headset","ML Headset",,"","","Headsets","Components",500,"Non-Bikes",395,"HS-2451",1,61.374,"Finished Product",102.29,45.4168,""
"H","NA",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"High-quality 1"" threadless headset with a grease port for quick lubrication.","HL Headset","HL Headset",,"","","Headsets","Components",500,"Non-Bikes",396,"HS-3479",1,74.838,"Finished Product",124.73,55.3801,""
"L","NA",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"All-purpose bar for on or off-road.","LL Mountain Handlebars","LL Mountain Handlebars",,"","","Handlebars","Components",500,"Non-Bikes",397,"HB-M243",1,24.2945,"Finished Product",40.4909,17.978,"M"
"L","NA",2013-07-01 00:00:00.000,,"All-purpose bar for on or off-road.","LL Mountain Handlebars","LL Mountain Handlebars",,"","Current","Handlebars","Components",500,"Non-Bikes",398,"HB-M243",1,26.724,"Finished Product",44.54,19.7758,"M"
"M","NA",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"Tough aluminum alloy bars for downhill.","ML Mountain Handlebars","ML Mountain Handlebars",,"","","Handlebars","Components",500,"Non-Bikes",399,"HB-M763",1,33.7745,"Finished Product",56.2909,24.9932,"M"
"M","NA",2013-07-01 00:00:00.000,,"Tough aluminum alloy bars for downhill.","ML Mountain Handlebars","ML Mountain Handlebars",,"","Current","Handlebars","Components",500,"Non-Bikes",400,"HB-M763",1,37.152,"Finished Product",61.92,27.4925,"M"
"H","NA",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"Flat bar strong enough for the pro circuit.","HL Mountain Handlebars","HL Mountain Handlebars",,"","","Handlebars","Components",500,"Non-Bikes",401,"HB-M918",1,65.6018,"Finished Product",109.3364,48.5453,"M"
"H","NA",2013-07-01 00:00:00.000,,"Flat bar strong enough for the pro circuit.","HL Mountain Handlebars","HL Mountain Handlebars",,"","Current","Handlebars","Components",500,"Non-Bikes",402,"HB-M918",1,72.162,"Finished Product",120.27,53.3999,"M"
"L","NA",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"Unique shape provides easier reach to the levers.","LL Road Handlebars","LL Road Handlebars",,"","","Handlebars","Components",500,"Non-Bikes",403,"HB-R504",1,24.2945,"Finished Product",40.4909,17.978,"R"
"L","NA",2013-07-01 00:00:00.000,,"Unique shape provides easier reach to the levers.","LL Road Handlebars","LL Road Handlebars",,"","Current","Handlebars","Components",500,"Non-Bikes",404,"HB-R504",1,26.724,"Finished Product",44.54,19.7758,"R"
"M","NA",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"Anatomically shaped aluminum tube bar will suit all riders.","ML Road Handlebars","ML Road Handlebars",,"","","Handlebars","Components",500,"Non-Bikes",405,"HB-R720",1,33.7745,"Finished Product",56.2909,24.9932,"R"
"M","NA",2013-07-01 00:00:00.000,,"Anatomically shaped aluminum tube bar will suit all riders.","ML Road Handlebars","ML Road Handlebars",,"","Current","Handlebars","Components",500,"Non-Bikes",406,"HB-R720",1,37.152,"Finished Product",61.92,27.4925,"R"
"H","NA",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"Designed for racers; high-end anatomically shaped bar from aluminum alloy.","HL Road Handlebars","HL Road Handlebars",,"","","Handlebars","Components",500,"Non-Bikes",407,"HB-R956",1,65.6018,"Finished Product",109.3364,48.5453,"R"
"H","NA",2013-07-01 00:00:00.000,,"Designed for racers; high-end anatomically shaped bar from aluminum alloy.","HL Road Handlebars","HL Road Handlebars",,"","Current","Handlebars","Components",500,"Non-Bikes",408,"HB-R956",1,72.162,"Finished Product",120.27,53.3999,"R"
"L","Black",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"Replacement mountain wheel for entry-level rider.","LL Mountain Front Wheel","LL Mountain Front Wheel",,"","","Wheels","Components",500,"Non-Bikes",410,"FW-M423",1,36.447,"Finished Product",60.745,26.9708,"M"
"M","Black",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"Replacement mountain wheel for the casual to serious rider.","ML Mountain Front Wheel","ML Mountain Front Wheel",,"","","Wheels","Components",500,"Non-Bikes",411,"FW-M762",1,125.415,"Finished Product",209.025,92.8071,"M"
"H","Black",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"High-performance mountain replacement wheel.","HL Mountain Front Wheel","HL Mountain Front Wheel",,"","","Wheels","Components",500,"Non-Bikes",412,"FW-M928",1,180.129,"Finished Product",300.215,133.2955,"M"
"","Black",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"Aerodynamic rims for smooth riding.","Touring Front Wheel","Touring Front Wheel",,"","","Wheels","Components",500,"Non-Bikes",416,"FW-T905",1,130.806,"Finished Product",218.01,96.7964,"T"
"L","Black",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"Replacement mountain wheel for entry-level rider.","LL Mountain Rear Wheel","LL Mountain Rear Wheel",,"","","Wheels","Components",500,"Non-Bikes",419,"RW-M423",1,52.647,"Finished Product",87.745,38.9588,"M"
"M","Black",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"Replacement mountain wheel for the casual to serious rider.","ML Mountain Rear Wheel","ML Mountain Rear Wheel",,"","","Wheels","Components",500,"Non-Bikes",420,"RW-M762",1,141.615,"Finished Product",236.025,104.7951,"M"
"H","Black",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"High-performance mountain replacement wheel.","HL Mountain Rear Wheel","HL Mountain Rear Wheel",,"","","Wheels","Components",500,"Non-Bikes",421,"RW-M928",1,196.329,"Finished Product",327.215,145.2835,"M"
"","Black",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"Excellent aerodynamic rims guarantee a smooth ride.","Touring Rear Wheel","Touring Rear Wheel",,"","","Wheels","Components",500,"Non-Bikes",425,"RW-T905",1,147.006,"Finished Product",245.01,108.7844,"T"
"L","NA",2013-07-01 00:00:00.000,,"Synthetic leather. Features gel for increased comfort.","LL Mountain Seat/Saddle","LL Mountain Seat/Saddle 2",,"","Current","Saddles","Components",500,"Non-Bikes",515,"SE-M236",1,16.272,"Finished Product",27.12,12.0413,"M"
"M","NA",2013-07-01 00:00:00.000,,"Designed to absorb shock.","ML Mountain Seat/Saddle","ML Mountain Seat/Saddle 2",,"","Current","Saddles","Components",500,"Non-Bikes",516,"SE-M798",1,23.484,"Finished Product",39.14,17.3782,"M"
"H","NA",2013-07-01 00:00:00.000,,"Anatomic design for a full-day of riding in comfort. Durable leather.","HL Mountain Seat/Saddle","HL Mountain Seat/Saddle 2",,"","Current","Saddles","Components",500,"Non-Bikes",517,"SE-M940",1,31.584,"Finished Product",52.64,23.3722,"M"
"L","NA",2013-07-01 00:00:00.000,,"Lightweight foam-padded saddle.","LL Road Seat/Saddle","LL Road Seat/Saddle 1",,"","Current","Saddles","Components",500,"Non-Bikes",518,"SE-R581",1,16.272,"Finished Product",27.12,12.0413,"R"
"M","NA",2013-07-01 00:00:00.000,,"Rubber bumpers absorb bumps.","ML Road Seat/Saddle","ML Road Seat/Saddle 2",,"","Current","Saddles","Components",500,"Non-Bikes",519,"SE-R908",1,23.484,"Finished Product",39.14,17.3782,"T"
"H","NA",2013-07-01 00:00:00.000,,"Lightweight kevlar racing saddle. Leather.","HL Road Seat/Saddle","HL Road Seat/Saddle 2",,"","Current","Saddles","Components",500,"Non-Bikes",520,"SE-R995",1,31.584,"Finished Product",52.64,23.3722,"R"
"L","NA",2013-07-01 00:00:00.000,,"Comfortable, ergonomically shaped gel saddle.","LL Touring Seat/Saddle","LL Touring Seat/Saddle",,"","Current","Saddles","Components",500,"Non-Bikes",521,"SE-T312",1,16.272,"Finished Product",27.12,12.0413,"T"
"M","NA",2013-07-01 00:00:00.000,,"New design relieves pressure for long rides.","ML Touring Seat/Saddle","ML Touring Seat/Saddle",,"","Current","Saddles","Components",500,"Non-Bikes",522,"SE-T762",1,23.484,"Finished Product",39.14,17.3782,"T"
"H","NA",2013-07-01 00:00:00.000,,"Cut-out shell for a more comfortable ride.","HL Touring Seat/Saddle","HL Touring Seat/Saddle",,"","Current","Saddles","Components",500,"Non-Bikes",523,"SE-T924",1,31.584,"Finished Product",52.64,23.3722,"T"
"","NA",2013-07-01 00:00:00.000,,"Self-sealing tube.","Mountain Tire Tube","Mountain Tire Tube",,"","Current","Tires and Tubes","Accessories",500,"Non-Bikes",528,"TT-M928",0,2.994,"Finished Product",4.99,1.8663,"M"
"","NA",2013-07-01 00:00:00.000,,"Conventional all-purpose tube.","Road Tire Tube","Road Tire Tube",,"","Current","Tires and Tubes","Accessories",500,"Non-Bikes",529,"TT-R982",0,2.394,"Finished Product",3.99,1.4923,"R"
"","NA",2013-07-01 00:00:00.000,,"General purpose tube.","Touring Tire Tube","Touring Tire Tube",,"","Current","Tires and Tubes","Accessories",500,"Non-Bikes",530,"TT-T092",0,2.994,"Finished Product",4.99,1.8663,"T"
"L","NA",2013-07-01 00:00:00.000,,"Comparible traction, less expensive wire bead casing.","LL Mountain Tire","LL Mountain Tire",,"","Current","Tires and Tubes","Accessories",500,"Non-Bikes",535,"TI-M267",0,14.994,"Finished Product",24.99,9.3463,"M"
"M","NA",2013-07-01 00:00:00.000,,"Great traction, high-density rubber.","ML Mountain Tire","ML Mountain Tire",,"","Current","Tires and Tubes","Accessories",500,"Non-Bikes",536,"TI-M602",0,17.994,"Finished Product",29.99,11.2163,"M"
"H","NA",2013-07-01 00:00:00.000,,"Incredible traction, lightweight carbon reinforced.","HL Mountain Tire","HL Mountain Tire",,"","Current","Tires and Tubes","Accessories",500,"Non-Bikes",537,"TI-M823",0,21,"Finished Product",35,13.09,"M"
"L","NA",2013-07-01 00:00:00.000,,"Same great treads as more expensive tire with a less expensive wire bead casing.","LL Road Tire","LL Road Tire",,"","Current","Tires and Tubes","Accessories",500,"Non-Bikes",538,"TI-R092",0,12.894,"Finished Product",21.49,8.0373,"R"
"M","NA",2013-07-01 00:00:00.000,,"Higher density rubber.","ML Road Tire","ML Road Tire",,"","Current","Tires and Tubes","Accessories",500,"Non-Bikes",539,"TI-R628",0,14.994,"Finished Product",24.99,9.3463,"R"
"H","NA",2013-07-01 00:00:00.000,,"Lightweight carbon reinforced  for an unrivaled ride at an un-compromised weight.","HL Road Tire","HL Road Tire",,"","Current","Tires and Tubes","Accessories",500,"Non-Bikes",540,"TI-R982",0,19.56,"Finished Product",32.6,12.1924,"R"
"","NA",2013-07-01 00:00:00.000,,"High-density rubber.","Touring Tire","Touring Tire",,"","Current","Tires and Tubes","Accessories",500,"Non-Bikes",541,"TI-T723",0,17.394,"Finished Product",28.99,10.8423,"T"
"","Silver/Black",2013-07-01 00:00:00.000,,"A stable pedal for all-day riding.","Touring Pedal","Touring Pedal",,"","Current","Pedals","Components",500,"Non-Bikes",548,"PD-T852",1,48.594,"Finished Product",80.99,35.9596,"T"
"L","NA",2013-07-01 00:00:00.000,,"Unique shape reduces fatigue for entry level riders.","LL Touring Handlebars","LL Touring Handlebars",,"","Current","Handlebars","Components",500,"Non-Bikes",553,"HB-T721",1,27.654,"Finished Product",46.09,20.464,"T"
"H","NA",2013-07-01 00:00:00.000,,"A light yet stiff aluminum bar for long distance riding.","HL Touring Handlebars","HL Touring Handlebars",,"","Current","Handlebars","Components",500,"Non-Bikes",554,"HB-T928",1,54.942,"Finished Product",91.57,40.6571,"T"
"","Silver",2013-07-01 00:00:00.000,,"Superior shifting performance.","Chain","Chain",,"","Current","Chains","Components",500,"Non-Bikes",559,"CH-0234",1,12.144,"Finished Product",20.24,8.9866,""
"","Red",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"Universal fit, well-vented, lightweight , snap-on visor.","Sport-100 Helmet, Red","Sport-100",,"","","Helmets","Accessories",4,"Non-Bikes",212,"HL-U509-R",0,20.1865,"Finished Product",33.6442,12.0278,"S"
"","Red",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"Universal fit, well-vented, lightweight , snap-on visor.","Sport-100 Helmet, Red","Sport-100",,"","","Helmets","Accessories",4,"Non-Bikes",213,"HL-U509-R",0,20.1865,"Finished Product",33.6442,13.8782,"S"
"","Red",2013-07-01 00:00:00.000,,"Universal fit, well-vented, lightweight , snap-on visor.","Sport-100 Helmet, Red","Sport-100",,"","Current","Helmets","Accessories",4,"Non-Bikes",214,"HL-U509-R",0,20.994,"Finished Product",34.99,13.0863,"S"
"","Black",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"Universal fit, well-vented, lightweight , snap-on visor.","Sport-100 Helmet, Black","Sport-100",,"","","Helmets","Accessories",4,"Non-Bikes",215,"HL-U509",0,20.1865,"Finished Product",33.6442,12.0278,"S"
"","Black",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"Universal fit, well-vented, lightweight , snap-on visor.","Sport-100 Helmet, Black","Sport-100",,"","","Helmets","Accessories",4,"Non-Bikes",216,"HL-U509",0,20.1865,"Finished Product",33.6442,13.8782,"S"
"","Black",2013-07-01 00:00:00.000,,"Universal fit, well-vented, lightweight , snap-on visor.","Sport-100 Helmet, Black","Sport-100",,"","Current","Helmets","Accessories",4,"Non-Bikes",217,"HL-U509",0,20.994,"Finished Product",34.99,13.0863,"S"
"","White",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"Combination of natural and synthetic fibers stays dry and provides just the right cushioning.","Mountain Bike Socks, M","Mountain Bike Socks",,"U","","Socks","Clothing",4,"Non-Bikes",218,"SO-B909-M",0,5.7,"Finished Product",9.5,3.3963,"M"
"","White",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"Combination of natural and synthetic fibers stays dry and provides just the right cushioning.","Mountain Bike Socks, L","Mountain Bike Socks",,"U","","Socks","Clothing",4,"Non-Bikes",219,"SO-B909-L",0,5.7,"Finished Product",9.5,3.3963,"M"
"","Blue",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"Universal fit, well-vented, lightweight , snap-on visor.","Sport-100 Helmet, Blue","Sport-100",,"","","Helmets","Accessories",4,"Non-Bikes",220,"HL-U509-B",0,20.1865,"Finished Product",33.6442,12.0278,"S"
"","Blue",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"Universal fit, well-vented, lightweight , snap-on visor.","Sport-100 Helmet, Blue","Sport-100",,"","","Helmets","Accessories",4,"Non-Bikes",221,"HL-U509-B",0,20.1865,"Finished Product",33.6442,13.8782,"S"
"","Blue",2013-07-01 00:00:00.000,,"Universal fit, well-vented, lightweight , snap-on visor.","Sport-100 Helmet, Blue","Sport-100",,"","Current","Helmets","Accessories",4,"Non-Bikes",222,"HL-U509-B",0,20.994,"Finished Product",34.99,13.0863,"S"
"","Multi",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"Traditional style with a flip-up brim; one-size fits all.","AWC Logo Cap","Cycling Cap",,"U","","Caps","Clothing",4,"Non-Bikes",223,"CA-1098",0,5.1865,"Finished Product",8.6442,5.7052,"S"
"","Multi",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"Traditional style with a flip-up brim; one-size fits all.","AWC Logo Cap","Cycling Cap",,"U","","Caps","Clothing",4,"Non-Bikes",224,"CA-1098",0,5.1865,"Finished Product",8.6442,5.2297,"S"
"","Multi",2013-07-01 00:00:00.000,,"Traditional style with a flip-up brim; one-size fits all.","AWC Logo Cap","Cycling Cap",,"U","Current","Caps","Clothing",4,"Non-Bikes",225,"CA-1098",0,5.394,"Finished Product",8.99,6.9223,"S"
"","Multi",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"Unisex long-sleeve AWC logo microfiber cycling jersey","Long-Sleeve Logo Jersey, S","Long-Sleeve Logo Jersey",,"U","","Jerseys","Clothing",4,"Non-Bikes",226,"LJ-0192-S",0,28.8404,"Finished Product",48.0673,31.7244,"S"
"","Multi",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"Unisex long-sleeve AWC logo microfiber cycling jersey","Long-Sleeve Logo Jersey, S","Long-Sleeve Logo Jersey",,"U","","Jerseys","Clothing",4,"Non-Bikes",227,"LJ-0192-S",0,28.8404,"Finished Product",48.0673,29.0807,"S"
"","Multi",2013-07-01 00:00:00.000,,"Unisex long-sleeve AWC logo microfiber cycling jersey","Long-Sleeve Logo Jersey, S","Long-Sleeve Logo Jersey",,"U","Current","Jerseys","Clothing",4,"Non-Bikes",228,"LJ-0192-S",0,29.994,"Finished Product",49.99,38.4923,"S"
"","Multi",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"Unisex long-sleeve AWC logo microfiber cycling jersey","Long-Sleeve Logo Jersey, M","Long-Sleeve Logo Jersey",,"U","","Jerseys","Clothing",4,"Non-Bikes",229,"LJ-0192-M",0,28.8404,"Finished Product",48.0673,31.7244,"S"
"","Multi",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"Unisex long-sleeve AWC logo microfiber cycling jersey","Long-Sleeve Logo Jersey, M","Long-Sleeve Logo Jersey",,"U","","Jerseys","Clothing",4,"Non-Bikes",230,"LJ-0192-M",0,28.8404,"Finished Product",48.0673,29.0807,"S"
"","Multi",2013-07-01 00:00:00.000,,"Unisex long-sleeve AWC logo microfiber cycling jersey","Long-Sleeve Logo Jersey, M","Long-Sleeve Logo Jersey",,"U","Current","Jerseys","Clothing",4,"Non-Bikes",231,"LJ-0192-M",0,29.994,"Finished Product",49.99,38.4923,"S"
"","Multi",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"Unisex long-sleeve AWC logo microfiber cycling jersey","Long-Sleeve Logo Jersey, L","Long-Sleeve Logo Jersey",,"U","","Jerseys","Clothing",4,"Non-Bikes",232,"LJ-0192-L",0,28.8404,"Finished Product",48.0673,31.7244,"S"
"","Multi",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"Unisex long-sleeve AWC logo microfiber cycling jersey","Long-Sleeve Logo Jersey, L","Long-Sleeve Logo Jersey",,"U","","Jerseys","Clothing",4,"Non-Bikes",233,"LJ-0192-L",0,28.8404,"Finished Product",48.0673,29.0807,"S"
"","Multi",2013-07-01 00:00:00.000,,"Unisex long-sleeve AWC logo microfiber cycling jersey","Long-Sleeve Logo Jersey, L","Long-Sleeve Logo Jersey",,"U","Current","Jerseys","Clothing",4,"Non-Bikes",234,"LJ-0192-L",0,29.994,"Finished Product",49.99,38.4923,"S"
"","Multi",2011-07-01 00:00:00.000,2007-12-28 00:00:00.000,"Unisex long-sleeve AWC logo microfiber cycling jersey","Long-Sleeve Logo Jersey, XL","Long-Sleeve Logo Jersey",,"U","","Jerseys","Clothing",4,"Non-Bikes",235,"LJ-0192-X",0,28.8404,"Finished Product",48.0673,31.7244,"S"
"","Multi",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"Unisex long-sleeve AWC logo microfiber cycling jersey","Long-Sleeve Logo Jersey, XL","Long-Sleeve Logo Jersey",,"U","","Jerseys","Clothing",4,"Non-Bikes",236,"LJ-0192-X",0,28.8404,"Finished Product",48.0673,29.0807,"S"
"","Multi",2013-07-01 00:00:00.000,,"Unisex long-sleeve AWC logo microfiber cycling jersey","Long-Sleeve Logo Jersey, XL","Long-Sleeve Logo Jersey",,"U","Current","Jerseys","Clothing",4,"Non-Bikes",237,"LJ-0192-X",0,29.994,"Finished Product",49.99,38.4923,"S"
"","Black",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.","Men's Sports Shorts, S","Men's Sports Shorts",,"M","","Shorts","Clothing",4,"Non-Bikes",445,"SH-M897-S",0,35.994,"Finished Product",59.99,24.7459,"S"
"","Grey",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"Durable, water-proof nylon construction with easy access. Large enough for weekend trips.","Touring-Panniers, Large","Touring-Panniers",,"","","Panniers","Accessories",4,"Non-Bikes",446,"PA-T100",0,75,"Finished Product",125,51.5625,"T"
"","NA",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"Wraps to fit front and rear tires, carrier and 2 keys included.","Cable Lock","Cable Lock",,"","","Locks","Accessories",4,"Non-Bikes",447,"LO-C100",0,15,"Finished Product",25,10.3125,"S"
"","NA",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"Designed for convenience. Fits in your pocket. Aluminum barrel. 160psi rated.","Minipump","Minipump",,"","","Pumps","Accessories",4,"Non-Bikes",448,"PU-0452",0,11.994,"Finished Product",19.99,8.2459,"S"
"","NA",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"Simple and light-weight. Emergency patches stored in handle.","Mountain Pump","Mountain Pump",,"","","Pumps","Accessories",4,"Non-Bikes",449,"PU-M044",0,14.994,"Finished Product",24.99,10.3084,"M"
"","NA",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"Affordable light for safe night riding - uses 3 AAA batteries","Taillights - Battery-Powered","Taillight",,"","","Lights","Accessories",4,"Non-Bikes",450,"LT-T990",0,8.394,"Finished Product",13.99,5.7709,"R"
"","NA",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"Rechargeable dual-beam headlight.","Headlights - Dual-Beam","Headlights - Dual-Beam",,"","","Lights","Accessories",4,"Non-Bikes",451,"LT-H902",0,20.994,"Finished Product",34.99,14.4334,"R"
"","NA",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,"Rugged weatherproof headlight.","Headlights - Weatherproof","Headlights - Weatherproof",,"","","Lights","Accessories",4,"Non-Bikes",452,"LT-H903",0,26.994,"Finished Product",44.99,18.5584,"R"
